"id","Subscription","fold","Logistica_principal","Logistica_transformada","Logistica_splines","LDA_transformado"
30240,0,1,0.667590983424779,0.623577314188735,0.672097074880332,0.434267509100541
30241,0,4,0.0164467824948622,0.000563723185896539,0.00146566997951098,0.00180140454007662
30242,0,5,0.0211268167787163,0.000332499600546,0.000705315001252448,0.00116812404685126
30243,0,5,0.0545701906980107,0.0603186673294563,0.0721950181181622,0.0312368035340439
30244,0,1,0.0704402347515306,0.0568151005779748,0.0654870229817618,0.0439864516293365
30246,1,1,0.572480947253127,0.663042444822806,0.683847479738701,0.38305325609274
30247,0,1,0.0577796255424511,0.074759592696509,0.0748904308218401,0.0394181192122551
30249,0,4,0.0205730458730745,0.000617477995121033,0.00143828663752035,0.00147715378329852
30250,0,2,0.208256035994939,0.302935652386648,0.279814618837513,0.161412628891329
30252,0,5,0.0269351567527232,0.00610682028605424,0.00519195134599643,0.00629947665811718
30253,0,2,0.0230690521138542,0.00013812674904755,0.00265608692116653,0.000720197343998765
30254,0,3,0.134373164797041,0.174884733389042,0.146750186162294,0.127767225744333
30255,0,2,0.0741627564882553,0.0240637498843938,0.0179456979471103,0.0221753894388076
30257,0,1,0.054590533905995,0.0359538705195287,0.0548757821522748,0.034800871357524
30259,0,2,0.0574231134544115,0.0456432392450044,0.0678690919600544,0.0319797497302295
30260,0,1,0.321313297800123,0.25552409113428,0.275001473324877,0.851116335017276
30261,0,1,0.0464827585786482,0.0328273743711375,0.0588675999357489,0.0195392613787496
30264,0,2,0.138095944915131,0.302540406267912,0.249159330680113,0.156953886168575
30265,0,5,0.421356994738115,0.523975174649739,0.60441014837112,0.373483152277373
30269,0,2,0.10923812864134,0.0468488505981413,0.0367250877514044,0.0437899017739778
30270,0,1,0.0351538125522184,0.000279486334593551,0.00551479684153796,0.000965151773557374
30272,0,4,0.060821907898361,0.0636220741386727,0.108690819595289,0.0442665888753852
30276,0,1,0.0909653490353254,0.0760225740003714,0.0833842239669984,0.064574434094798
30277,0,4,0.0935377336091962,0.112337421577607,0.108962528138114,0.0575434057313016
30278,0,5,0.0558306234350764,0.00107302036564126,0.00138077332426238,0.00302579994032317
30279,0,2,0.0610031410923208,0.0000554739669624503,0.0541134733058883,0.000246472012966487
30280,0,3,0.0251279083111935,0.00289109186475967,0.00300968987296863,0.00394573402157194
30281,0,1,0.120074860921127,0.0970538370306443,0.102119599755981,0.0748953828146804
30282,0,5,0.0528018251875415,0.00398984600113768,0.00342086906058386,0.00478681447870027
30284,0,5,0.0466123690445678,0.0276398168543008,0.028401734509,0.0222693965823706
30285,0,2,0.0247125525211389,0.00972517255939162,0.00980253055503059,0.0158302958227737
30286,0,4,0.140910040488274,0.164110440353793,0.143302736970784,0.0857052835823214
30287,0,1,0.0394008382033354,0.00379248825977886,0.00347392763539598,0.00948526713704216
30288,0,4,0.142854800391958,0.215022651728864,0.215562315363811,0.105316091653819
30289,0,2,0.0538240029042578,0.0258846335794358,0.0286524523160218,0.0283117251196925
30291,0,5,0.179195873603666,0.254888454720485,0.205736135161527,0.139353817268732
30292,0,1,0.0878856250066663,0.131162346759018,0.105268011626286,0.0746156747678614
30293,0,2,0.173538188851656,0.246007548881747,0.196450716842013,0.136538589060067
30294,1,2,0.796481488353887,0.786346633540414,0.845889414552448,0.515472855012396
30295,0,2,0.165550326627582,0.178829620058358,0.189171537471417,0.121095483502668
30296,0,4,0.0388710433997876,0.026666460004386,0.0375532492641612,0.0239453865746277
30297,0,2,0.150280103641894,0.244686318629912,0.212108571867622,0.141600889176207
30298,0,2,0.0858105841083585,0.122722936825968,0.127195252395308,0.073886731820619
30299,0,2,0.0722351059211163,0.0516311812969722,0.0585539288931843,0.0373945732064731
30300,0,3,0.214320977432055,0.280901162373333,0.226370123607586,0.176851442070748
30302,0,2,0.0830529452277546,0.118947850027804,0.0912453036405954,0.0968242605257345
30303,0,2,0.149556433275943,0.198027003361647,0.193030660105674,0.167525497841971
30305,0,3,0.106024882896993,0.103818545019759,0.0971453794767928,0.0455255478597889
30308,0,5,0.0155773476095321,0.000162428024254,0.000402140377802319,0.000611200662240397
30309,0,2,0.107972250219636,0.150882128876318,0.143773550971169,0.096595283524945
30311,0,1,0.131174186824867,0.141605032303693,0.116499045461963,0.106409664054138
30312,0,5,0.0352202119740475,0.0481213757510727,0.0413534347778645,0.0332844419620112
30313,0,3,0.2160702723918,0.247007615232125,0.215734054685921,0.15090463840737
30314,0,1,0.17126921311051,0.225014814652619,0.282999374772564,0.135188493279561
30315,0,5,0.112554213237539,0.113761814723253,0.11069653216934,0.0743476472198942
30316,0,5,0.0735617285881779,0.102773885815779,0.127271301837258,0.0524901443914141
30317,0,1,0.059561549728783,0.0113904355468496,0.00911717036569004,0.0109853789522043
30318,0,1,0.056798078057778,0.0688691685037149,0.062648328395672,0.0354360308106363
30319,0,2,0.0496412594010901,0.0360414485659945,0.0468158232210793,0.0276805524332688
30321,0,5,0.109101699833469,0.0652090576147136,0.0864244893863533,0.0542394224617068
30322,0,1,0.0880879790106731,0.045533788455283,0.0591711197338613,0.0319969425125727
30324,0,1,0.0283890646734643,0.00539666088621324,0.00499015800049822,0.00691383469228113
30325,1,4,0.99759961580914,0.942376581415268,0.970069795799126,0.86619416622211
30326,0,3,0.278607861981541,0.39485017677863,0.454690352990784,0.196024963911312
30327,0,3,0.467936600332778,0.58604592160817,0.618619423069415,0.377189019774343
30328,0,5,0.0738285276661966,0.00985429043867197,0.00986847661920261,0.0114154918767775
30332,0,1,0.244673761904285,0.355683885053641,0.382309094060131,0.201315392442178
30333,0,4,0.0340899764193882,0.0104823997842587,0.0107832554899511,0.0104860102908803
30335,0,2,0.0146734448562286,0.0000855999033323631,0.00161008988045064,0.000423568739810711
30336,0,3,0.392572949762049,0.396682670484349,0.462432215407177,0.894610179051856
30337,0,4,0.224951972644581,0.249792093303798,0.275201886212492,0.22899842342998
30339,0,3,0.0919225164027887,0.0321933476251729,0.0253268557249619,0.0273596988244771
30340,0,2,0.0637471029724674,0.0447672780747551,0.0849033212382182,0.0378417888559359
30341,0,2,0.0688450957097728,0.0826090021143777,0.0698569821711734,0.0515850869790925
30342,0,1,0.342371790171081,0.242081064353,0.332891513046009,0.814071934242666
30344,0,2,0.0840151868103334,0.0458566505130345,0.0544216218890874,0.0355298521391742
30347,0,4,0.122370274412792,0.125506572661215,0.117876762123733,0.0892590101015001
30348,0,3,0.0703988736269228,0.0235549384381173,0.0252688625112167,0.0183395915359636
30349,0,5,0.0660497844738766,0.0153047566534716,0.0145224820204007,0.0187689727296513
30350,0,4,0.0868047124919252,0.0331975368506972,0.0305611117989256,0.0230445058560089
30351,0,1,0.401497690806354,0.510769622587754,0.508597526915701,0.274301956015966
30352,1,1,0.329936571965995,0.432441593308277,0.419751469255225,0.250214470846595
30354,1,1,0.47025695133225,0.524406427969531,0.532605019169767,0.271221253565313
30356,0,1,0.0183569540062085,0.00166677149081337,0.00155924454813916,0.00205051853711871
30357,0,2,0.0946418775294595,0.0221059958608321,0.0164038174755276,0.0211328509648792
30358,1,1,0.190848745274894,0.276015366386784,0.263999673226514,0.157385722941409
30359,0,4,0.134299681198866,0.181636750869756,0.0990639861536487,0.146232481889869
30360,0,1,0.0624992155822929,0.0261613980854997,0.0238681476148478,0.0266284243020237
30361,0,2,0.0165543907506901,0.00219959157168441,0.00167508168585083,0.00400131720441249
30362,0,4,0.0421346321802328,0.0183220629946239,0.0197440136037966,0.0209116168864041
30365,1,1,0.330901130718329,0.434063868300237,0.425994998569889,0.208164811149853
30367,0,3,0.350947201286094,0.43842654672637,0.438997878383333,0.237253202576129
30368,0,4,0.0548532608779037,0.0546283510173354,0.0538778459795026,0.0380407048796627
30371,0,2,0.10298761480768,0.0889094545612625,0.0798896905449398,0.16693732325293
30372,0,2,0.178130848408484,0.263763756952756,0.259583583016538,0.177377657357268
30373,0,2,0.0591361818799069,0.0278868455311948,0.0335852321171481,0.0253939996436673
30374,1,5,0.342697693385522,0.306897089179765,0.331916168329327,0.158459782352293
30375,0,1,0.283935886349715,0.340584657244206,0.235090181705091,0.345756498976249
30376,0,3,0.311514455120844,0.403211531805984,0.354488297182462,0.243585448805209
30377,0,5,0.175153294426363,0.288613817202426,0.321809324001207,0.138663581706148
30378,0,2,0.0879967939759151,0.0630015252017568,0.0919623606608318,0.0400793363854525
30379,0,4,0.064829245469481,0.0652624954362504,0.0779945332291765,0.0444623581309242
30382,0,1,0.0642697147212099,0.0611924735407199,0.05319649041236,0.044326590112649
30383,0,2,0.128000304578271,0.174547317768198,0.182714915027188,0.100739337577539
30384,0,4,0.0893565586288953,0.137757495974625,0.103021026675143,0.0731987236038436
30385,0,5,0.0923895708781583,0.0268805528371377,0.0268699565579642,0.0217284408041462
30388,0,1,0.159516867047773,0.234805874929626,0.179580324453926,0.137362049322755
30389,0,3,0.0702126084926564,0.0724745666388203,0.0987371049445238,0.0574144382691865
30390,0,2,0.0699896661363036,0.0341595529817644,0.0374363325010535,0.0246187322314237
30395,0,1,0.0756411038189407,0.0107464766237203,0.0068817604272797,0.0159850360764027
30397,0,4,0.0730389795144356,0.0562940943922357,0.0787021888595813,0.0371185669328573
30398,0,1,0.0704212431318067,0.0501169475664998,0.0575584073111165,0.0470717720695301
30399,0,2,0.0904533119173002,0.112344592789108,0.0864081966078672,0.0851154584920105
30400,0,2,0.200970110906317,0.287895148319264,0.278742986492246,0.158499578475731
30401,0,1,0.224146101693647,0.322252534788017,0.275766081072278,0.170361059538034
30404,0,4,0.0884736824218176,0.0105739541738054,0.00829133681571075,0.0112923167290501
30405,0,4,0.0817702602383628,0.0467350286844874,0.0559324022656236,0.0437221829718823
30406,0,1,0.098221443153257,0.015755779607839,0.016507577588065,0.0202101339974205
30407,0,4,0.0226197933591242,0.00419086556135127,0.00346351701214817,0.00352716230241105
30408,0,5,0.850194092072084,0.787620035242139,0.789342871899673,0.508586678869866
30410,0,4,0.0450075779356927,0.00946380446404455,0.00718702382121489,0.00751588581166803
30413,0,3,0.203829491524308,0.303558883304719,0.285216151691516,0.161943006618091
30414,0,5,0.131978071857382,0.168056188841367,0.145391737859266,0.0951390485298667
30415,1,3,0.0921732391644735,0.0731251620018036,0.0894969480561456,0.0585096126139971
30418,0,4,0.040583643340138,0.0134460405812217,0.012612074313186,0.00887660119897071
30419,0,1,0.0264742981245418,0.00527865278539225,0.00503884851321801,0.00642889491994202
30420,0,4,0.12764526042856,0.10914109386645,0.0916907901256194,0.0732417440070788
30422,0,2,0.132093988724819,0.173894710988034,0.153793240223465,0.0859890749760134
30424,0,3,0.0747559290429738,0.0691750856354111,0.0891301491537267,0.0509786987081709
30429,0,4,0.113553804148878,0.0557435058646927,0.0585335019308074,0.0382569751715339
30430,0,5,0.0368464629023775,0.0183407203873625,0.0210962382434037,0.0150228549902198
30431,0,1,0.0400202086434426,0.00834184666357334,0.00707826879536347,0.00878174949897955
30433,0,5,0.114522968237955,0.0580891263111937,0.0630304662628517,0.0463948374992328
30434,0,4,0.0237460588439014,0.00721695601774803,0.00685467592840152,0.00658569443709219
30437,0,5,0.0724669087221442,0.0949099915654865,0.0808716108132726,0.0597198265921038
30438,0,2,0.0340461452142008,0.0156917027942577,0.0218254451584799,0.0159532018172337
30439,0,4,0.061249467070056,0.0161636462661316,0.0133270901486721,0.0139584497229921
30440,0,2,0.101534286519797,0.185894138483486,0.165598936996721,0.0933353151481415
30441,1,4,0.416080532643226,0.420441397900674,0.419335521070999,0.255510876642195
30443,0,3,0.174312022013939,0.23788144796578,0.239729254997565,0.127941188974832
30445,0,2,0.0452011108738781,0.0267159760621377,0.0331737752773405,0.0282791645175423
30446,0,4,0.0883889708619218,0.0375393925411269,0.0434527864897545,0.0362771209875204
30448,0,1,0.353421982934935,0.413983492959022,0.429543862922768,0.24208093801835
30449,0,2,0.0268391583269513,0.00116534086569829,0.00233969456912881,0.0037988021189682
30450,1,4,0.0439722082889311,0.0124082483813999,0.00940403957688355,0.0124041692845889
30452,0,5,0.293287497678717,0.346711452633424,0.360513344839334,0.193341055888558
30455,0,5,0.0854302305477571,0.092055037397458,0.0769665096208541,0.0573299863561669
30456,0,5,0.982805637954506,0.747208654450792,0.829578324680521,0.360140220156312
30457,0,1,0.0536254730892497,0.00145182789335755,0.00407651694473386,0.00393162895651792
30458,0,5,0.0695643687361243,0.0458206141559698,0.0546985384216852,0.0436881082932311
30459,0,1,0.252370690307355,0.215849508168877,0.224765628861738,0.806459985800013
30460,0,1,0.0247442857188602,0.0010342465837683,0.00179517284677431,0.00304435239503441
30464,0,5,0.065630539709285,0.0472492124853663,0.0747342893305617,0.0395977184588423
30465,0,5,0.0656192129991418,0.113162167542499,0.105817711451915,0.0762294938379878
30466,0,2,0.0256602312213738,0.00509841663181713,0.00408431355190221,0.00563685479509339
30467,0,5,0.476665748341987,0.56251092870536,0.592845103251906,0.330432985877219
30468,0,3,0.018258342397473,0.0103250990343132,0.0132051197631618,0.0109906223763819
30470,1,4,0.584467269562614,0.498454139391396,0.507823375641769,0.31140979642057
30471,0,3,0.530157529458076,0.688062277653572,0.559438222224951,0.600351992288771
30473,0,2,0.100235973323533,0.0337934902943405,0.0202626378954483,0.0629259784234052
30474,0,4,0.0462005643083689,0.0284643504534307,0.0416206449719023,0.0223363538763396
30475,0,2,0.0516958892598358,0.0265581474314326,0.0298997979502759,0.0300391179424058
30476,0,1,0.0900329635240243,0.0260280784338196,0.019362091473821,0.0309160073998483
30478,0,1,0.0697522648250145,0.0697577057991127,0.0578219008657854,0.0506773406018527
30479,0,5,0.0356326612841492,0.0351227901438351,0.043234758084514,0.0501743574033224
30480,0,5,0.0256397173690613,0.0210734593061921,0.0269871547650058,0.0158309951609371
30481,0,5,0.119807684243681,0.10505385618863,0.0946801117593459,0.074944629779696
30482,1,3,0.951450041731883,0.69728900700058,0.730099989806829,0.424153364765558
30485,0,3,0.0199355060930712,0.00859502153596248,0.00819026388052697,0.00613891283087898
30486,0,3,0.233418928208008,0.32415380683748,0.318270007957448,0.196004370526488
30488,0,2,0.259977859075494,0.345786715997149,0.400032125073093,0.200773735552338
30489,0,4,0.0539753706340059,0.0377942952411861,0.0620314548763296,0.0465143530782722
30490,0,3,0.302713217726571,0.335328248838046,0.325778188062518,0.203960881751365
30493,0,4,0.324035620718237,0.34143059357358,0.357541498630469,0.258223532961182
30494,1,3,0.135538342710442,0.157689278163711,0.167456221205864,0.0997009869242526
30495,0,5,0.0366481114571382,0.0291375467965211,0.0408188611875881,0.0230560746187181
30497,0,2,0.0320351693387986,0.0170278775853721,0.0220739239702883,0.0189578233893614
30498,0,1,0.153953128510745,0.219055580513854,0.220728351519437,0.131354216922025
30500,0,5,0.0981794077759081,0.140410547859271,0.129625270437548,0.0729976819008438
30501,0,3,0.173018580992,0.329304251694145,0.296405573959231,0.259917105602314
30502,1,3,0.13519929640019,0.173353936692809,0.166364057850226,0.209518176198643
30504,0,2,0.0887937888262035,0.118798363723244,0.0966143214326283,0.0747608839739693
30505,0,3,0.170790475386595,0.21773799434084,0.215160791699873,0.114134641837697
30508,0,1,0.356145534680106,0.368615584728381,0.379343999118768,0.227349100531277
30509,1,1,0.884643921290634,0.801030218330614,0.851268918167566,0.556652222084873
30510,0,4,0.0399870428117202,0.0157487065111632,0.0140422485424362,0.0229685973290065
30511,0,1,0.255910898311809,0.390381287002615,0.383231633820469,0.251757962996783
30513,0,2,0.0445164659260014,0.0551075706151649,0.0481941211040322,0.0492518203912213
30514,0,4,0.20763084755412,0.250788964728674,0.233664338403069,0.136353135690638
30515,0,2,0.1824851473483,0.201135079690734,0.163425562910896,0.218788197086097
30516,0,2,0.0678292694008329,0.0669197452228075,0.0665613419014751,0.0395946330034307
30517,0,3,0.497743864113771,0.52949572142345,0.530117351022297,0.328812360529183
30518,0,4,0.0893358258593127,0.0977381318417361,0.0824311238994955,0.0592282762794105
30519,0,2,0.0291158306573736,0.0186346121774872,0.0238716672002293,0.0165892280519099
30520,0,4,0.144462937497544,0.188323443355062,0.174460458054225,0.143931670372773
30521,0,1,0.0960667539145441,0.0794578628106141,0.0837453595832275,0.0642694751390502
30523,0,2,0.0998867288295406,0.141378993956975,0.107474420678948,0.145974169908261
30524,0,1,0.0614987471466826,0.0375055882103159,0.0477415455146904,0.034961488561007
30525,0,2,0.55153936470071,0.443518142107121,0.464544622084367,0.311408681449783
30527,0,1,0.10294238565238,0.0619978658472989,0.0688378571289856,0.046631849640644
30528,0,5,0.0473259027079801,0.0365376205781226,0.0429405119094534,0.0352281054325447
30530,0,3,0.0686872725835225,0.0134093897787346,0.0130175726181394,0.0145751931809885
30531,1,3,0.0126366160643118,0.0112297976463306,0.0144122022331502,0.0168992452333857
30532,0,1,0.0289597495289757,0.0114936786261078,0.0143298064582934,0.0123671785261215
30533,0,3,0.554250016616956,0.53918471383828,0.551534288819115,0.340183706160039
30534,1,1,0.105425522386564,0.151266268212482,0.117744563897924,0.14676810051874
30535,0,3,0.0849763149725623,0.106050807874724,0.0796588279237465,0.0817236869639858
30536,0,1,0.0231215827001251,0.00776768452439689,0.00714936560977719,0.00999971468096269
30538,0,5,0.37898475760126,0.494261859632649,0.463530871931711,0.287683665887556
30540,1,4,0.993861935196415,0.861982594128295,0.883637019516564,0.692749628014522
30541,0,2,0.275562340911707,0.358557319030465,0.378618226999968,0.259547090148695
30542,0,4,0.0835661181481538,0.025203711781459,0.0298800841416696,0.0267905973482869
30543,0,1,0.188403947691101,0.244356785303387,0.247122169083621,0.146966438438624
30544,0,4,0.0573383367513656,0.0664420280375198,0.0553394373991767,0.0423781051777601
30547,0,4,0.114500319543273,0.122904987317833,0.115920152277095,0.0905662103383332
30550,0,5,0.658153178735961,0.6224904150746,0.66237209060372,0.456341568636493
30551,0,2,0.0434225474255478,0.0601690878568602,0.0483823104350917,0.0385947029207047
30552,0,5,0.137438575234201,0.211094119333932,0.190980816836157,0.115458925016326
30555,0,2,0.123338821480182,0.180297222979239,0.194952545917547,0.131658487819973
30556,0,4,0.102876234379177,0.109574540185771,0.101869563620508,0.0728719482035765
30557,0,5,0.0784644262664102,0.106941955012883,0.090900891461497,0.0765305621569817
30559,0,2,0.0380640045825892,0.00690734357763967,0.0051939897095938,0.00783167820848604
30560,0,2,0.261553517708557,0.282493974865394,0.307979795566734,0.152431120554762
30561,0,1,0.0339965169932811,0.0378282968086639,0.0354648840128273,0.056001892889396
30562,1,1,0.966754335356692,0.931712321202273,0.939938194042113,0.987527401895651
30563,0,5,0.291147361915454,0.391338599085228,0.467100711013357,0.228776118126459
30564,0,5,0.289693777866791,0.338901437944682,0.300640163863468,0.233676606553342
30565,0,1,0.0603912350566516,0.0442379100654635,0.044368227946216,0.0418197994717093
30567,0,1,0.131929604130875,0.173131468141392,0.210735539555662,0.0980036913841715
30568,0,2,0.100019884203738,0.139767077646058,0.152480001479544,0.139131168143599
30570,0,5,0.0508976986108159,0.00848688016953722,0.00623913193565406,0.0102725612304201
30571,0,4,0.0335240559730923,0.00510460040609296,0.00373588835318375,0.0082230612799377
30572,0,3,0.0586305554394392,0.0468530937015911,0.0514586030179602,0.0311022726356151
30573,0,1,0.0100320478237765,0.00020886020211513,0.000950307879830139,0.000775002551346458
30575,0,1,0.105671557345898,0.0587588521070477,0.080941947729244,0.0581807060689628
30576,0,5,0.0453456830900979,0.0264094027148782,0.0299958805813377,0.0225324143192279
30577,0,3,0.0170479455064383,0.000350438053812132,0.00197630431072858,0.00118079394451849
30579,0,5,0.0163515695986593,0.000471902949064344,0.000556651268998448,0.00155009463874735
30581,0,2,0.0130106709898433,0.0000998443138019298,0.00169024049905366,0.000432718625015833
30582,0,4,0.0561777505091402,0.0555666137799824,0.068309017443545,0.0342760576010182
30585,0,2,0.157075782520485,0.273488690677435,0.246040434938562,0.22229140271158
30586,0,3,0.0727546168638184,0.0775356126088572,0.0824576115182162,0.0847191341984865
30588,0,3,0.0336146183583283,0.000506054496512258,0.00341942516512943,0.00149687700395039
30589,0,4,0.0922297487034457,0.0355729060764366,0.0423104015104506,0.0383838674216577
30590,0,5,0.053334588116459,0.025067912824345,0.0255638674379612,0.0218144282924327
30591,0,5,0.0172188161408776,0.00160613232404436,0.00131344142604637,0.00294811077808382
30592,1,5,0.326817640303732,0.437935222999205,0.422024649091606,0.269447837644364
30595,1,1,0.720015100138645,0.627883593187877,0.657473509803756,0.370726239704948
30596,0,1,0.354563395953229,0.405732564000866,0.38971936253171,0.287895140549238
30598,0,5,0.0191764730182538,0.00060823993961558,0.00117004723743385,0.00265641747812126
30599,0,3,0.0306120747444734,0.0488791429239034,0.0411288762622315,0.0318033360528548
30600,0,5,0.0879822892909009,0.0427014168765222,0.0512843647382932,0.0798872624254245
30601,0,3,0.106423611092673,0.10757716454361,0.083938873145542,0.0772970174387166
30602,0,1,0.0743003160718842,0.00119427819311431,0.00560151174476265,0.00635350579067307
30604,0,1,0.0504761569127022,0.00465017016004595,0.00435399378471,0.010256038961295
30605,0,2,0.044317587356125,0.00110533273780595,0.0035085497035502,0.00291846680147141
30609,0,4,0.0643879767732925,0.0850181931191549,0.0735829141720412,0.0511174719041725
30611,0,2,0.069209722273341,0.0788810647758733,0.0890579069958197,0.0845391662224191
30613,0,2,0.0737640907006147,0.103061316997479,0.0915953860845069,0.105998972040561
30614,0,4,0.044231952697127,0.0195418599088997,0.018759717520773,0.0148298923440607
30616,0,3,0.0999563606867084,0.052725051072136,0.0558857567033658,0.0374339458758279
30617,0,5,0.0578401294568779,0.0554232904816964,0.0645692815992033,0.0322195150742785
30618,1,3,0.489098700248498,0.436277566094905,0.49214900578914,0.902718026558316
30619,0,4,0.0429624424633935,0.0407039822924309,0.0460245248916621,0.0264777567527588
30620,0,2,0.128349075308462,0.186494906545731,0.155828536094483,0.121387009742847
30622,0,3,0.188290879844274,0.229890146166792,0.207681703122653,0.134255552783337
30623,0,4,0.0532281434705928,0.00536300207324434,0.00493637735802687,0.00558846571433566
30625,0,4,0.0478740988679593,0.00595398819480039,0.00502783662477831,0.00740339042896129
30626,0,3,0.0617886025357406,0.0543137987060763,0.066653386151028,0.0298345747516215
30627,0,5,0.0795832081864079,0.0103105158739587,0.00862001440495534,0.0107257267890453
30630,0,1,0.03146358750708,0.0148857684544755,0.0178178146520476,0.0120481706180372
30631,0,2,0.10281175631814,0.0698320317499205,0.0837523065923057,0.0490454274638891
30633,0,4,0.268308463473802,0.394216549860872,0.334706426611266,0.316721080816241
30634,0,2,0.158603593938608,0.180008067814014,0.230878958883076,0.11033607718798
30635,0,4,0.0817885776170287,0.077882655781055,0.0920059796288257,0.0480121131256233
30636,0,2,0.053914606594492,0.0676370342549392,0.0604193423681977,0.0407574151767965
30638,0,1,0.123025529110301,0.102554091433114,0.123205134934273,0.0622042513978285
30639,0,1,0.259910905368981,0.394150398644882,0.377936853887071,0.209827284891948
30640,0,3,0.0199576534971388,0.00539315237746413,0.00472062006347833,0.00618258763645772
30641,0,2,0.151820529453221,0.190679331827098,0.174931048899142,0.100666677127837
30642,0,5,0.105202920406538,0.0833709252085031,0.196618667435731,0.0600419350674058
30643,0,4,0.0424426921878907,0.00238278613578418,0.00254573266093406,0.00365830003679517
30644,0,5,0.193515873668949,0.272375824880734,0.261029841457431,0.160818259342147
30646,0,3,0.0939205954378441,0.0525179793160248,0.0667187019129814,0.0333013873655783
30647,0,1,0.0350119349264608,0.0281087511103793,0.036718874981783,0.0196895266116806
30648,0,5,0.058048396797285,0.0220840551343636,0.021128009075579,0.0197785929070943
30649,0,2,0.0329456041879535,0.0305007320168396,0.0373933212179757,0.0190371134638457
30650,0,1,0.0391731517823313,0.00982098925907923,0.00636545770229676,0.0137786150511693
30653,0,4,0.0788281815053705,0.114572298574395,0.11394762095322,0.084659697558168
30654,0,5,0.0980397569393741,0.0409556633496379,0.0493708299337928,0.0383187367223051
30655,1,1,0.103654223969185,0.0973654969362381,0.100273610219398,0.068833671802676
30656,0,5,0.0470205028359823,0.0521693580775381,0.0814198951927935,0.0333974319672411
30657,0,2,0.01658762502841,0.0144561604667465,0.0182186865771551,0.0115850370909803
30658,0,4,0.193398386955221,0.2990682340927,0.194922393966761,0.241182251101805
30659,0,2,0.0232041448671811,0.00463725469595364,0.00458934543326201,0.00631478264550853
30660,0,1,0.108590372884678,0.0733715432255114,0.111456363588209,0.0495496653897637
30662,0,4,0.0252662264606191,0.0252065906028388,0.0289540860566449,0.0192160696316771
30663,0,5,0.100090901972965,0.13024240529031,0.118705006114042,0.0534694850538358
30664,0,5,0.120838523022091,0.147951737055371,0.120906966334899,0.116421173323394
30665,0,3,0.0309279484659145,0.00981625228583048,0.008616350437621,0.00979359317184755
30666,0,3,0.0762428936821604,0.0543661539187308,0.061680453670824,0.042379594209564
30667,0,4,0.0597189028758326,0.0358634260037437,0.0411515095481278,0.0249350760021331
30669,0,4,0.0899351394788718,0.0909669964291907,0.0896455204159671,0.0544021047990361
30670,1,2,0.114369303579777,0.111198381846774,0.123551173739458,0.0709838109283268
30671,0,3,0.12958332270716,0.0936564524298123,0.11899335895877,0.0639898640978387
30672,0,5,0.0379218647899441,0.000368668872661928,0.00119009174424971,0.00163681655275779
30673,0,2,0.0235754452978336,0.00137645041574389,0.0024127046613926,0.00202853711810344
30674,0,5,0.0355859725502343,0.0149652053946819,0.0198017919958932,0.0137084530335946
30675,0,2,0.024497505609389,0.00902218237181353,0.0118348115931064,0.0087391479746423
30676,0,2,0.072370973611426,0.00786883845642209,0.0076784380908827,0.0113839024757615
30677,0,2,0.137472275682122,0.193017175413437,0.199586494872477,0.116124838152946
30679,0,3,0.047614305150602,0.00463783648325365,0.00497829200989394,0.00608904136422296
30680,1,3,0.960123392456973,0.669461153792702,0.769610122925026,0.287316634568699
30681,0,3,0.0587669659563338,0.0146960626249999,0.0124895940557603,0.0152881110458203
30683,0,1,0.514064888744367,0.646702822574133,0.631439081161184,0.575624826300754
30684,0,1,0.0308415963153754,0.00286660594176188,0.00386276282579123,0.0042061734570022
30686,0,5,0.0842837764269504,0.0589833708617184,0.0516331173469039,0.0663774337792981
30687,0,2,0.366942360338691,0.473396097545951,0.55859903835166,0.292445667651437
30688,0,4,0.309988443120782,0.134593729517892,0.152894352813293,0.777101849792312
30689,0,5,0.0239376175071571,0.00107709377672961,0.00105647027570519,0.00189078052544375
30692,0,4,0.0620815474265178,0.0153203559701339,0.0162336819929357,0.014105836444001
30694,0,5,0.0976612106195741,0.0877306836868857,0.106380852921858,0.0625237919502165
30696,0,1,0.0833673402270812,0.0880820883376947,0.0890037863402144,0.060954406359055
30697,0,2,0.106225824321228,0.0578165422798884,0.0594433079996043,0.058233909169738
30698,0,5,0.0783654003108253,0.000687465004107973,0.00125559592789891,0.00336548564610206
30699,0,3,0.0267420978301304,0.0237069772318831,0.0214852648716521,0.0216158350796731
30700,0,5,0.0401404642764197,0.0387804344558047,0.0500649441326842,0.0313465360877621
30701,0,2,0.661194571405998,0.707314892977916,0.702807773145527,0.967719909012046
30702,0,3,0.133997090244922,0.015569799340015,0.0133962799153409,0.0251196828378811
30704,0,5,0.0828075913569254,0.00645026493468834,0.00488020781215282,0.0117022999756132
30705,0,3,0.0153342022481189,0.000383865557075842,0.00189622914681603,0.00127628199497036
30706,0,1,0.0309179990572516,0.00875408616836453,0.00831614164123959,0.00796882082959602
30707,0,2,0.113537956340649,0.139770330083205,0.132325824664627,0.078549119062194
30708,0,3,0.0753978015957471,0.0427687520278251,0.0629731707547314,0.0342190498818164
30709,0,4,0.0193902832455589,0.00484342289572962,0.00392430939413218,0.00547605385398632
30712,0,5,0.0364008474870595,0.0266687318614014,0.0421476693978734,0.0256866215305724
30714,0,1,0.0712740655884396,0.0573147470591899,0.0698984475584812,0.0437836227326905
30715,0,1,0.385546561439999,0.463668652514211,0.490419029335235,0.283927764424359
